<<<<<<< HEAD
Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Giorgi Mamardashvili-Valencia C. F.;Dimitri Foulquier-Valencia C. F.;César Tárrega-Valencia C. F.;Cristhian Mosquera-Valencia C. F.;José Luis Gayà-Valencia C. F.;Luis Rioja González-Valencia C. F.;Javier Guerra Moreno-Valencia C. F.;Enzo Barrenechea-Valencia C. F.;André Almeida-Valencia C. F.;Diego López Noguerol-Valencia C. F.;Hugo Duro Perales-Valencia C. F.;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Umar Sadiq-Valencia C. F.;Max Aarons-Valencia C. F.;Mouctar Diakhaby-Valencia C. F.;Jesús Vázquez Alcalde-Valencia C. F.;Iván Jaime Pajuelo-Valencia C. F.;José Luis García Vayá-Valencia C. F.;Stole Dimitrievski-Valencia C. F.;Yarek Gasiorowski-Valencia C. F.;Fran Pérez Martínez-Valencia C. F.;Hugo Guillamón-Valencia C. F.;Sergi Canós-Valencia C. F.;Germán Valera-Valencia C. F.;Martín Tejón-Valencia C. F.;Daniel Gómez Alcón-Valencia C. F.;Iker Córdoba-Valencia C. F.;Ismael Santana Vera-Valencia C. F.;Thierry Correia-Valencia C. F.;Maximiliano Caufriez-Valencia C. F.;Rodrigo Abajas-Valencia C. F.;Rafa Mir-Valencia C. F.;Cenk Özkacar-Valencia C. F.;Alberto Marí-Valencia C. F.;Peter González-Valencia C. F.;Roman Yaremchuk-Valencia C. F.;Jaume Doménech-Valencia C. F.;Selim Amallah-Valencia C. F.;Gabriel Paulista-Valencia C. F.;Rubén Iranzo-Valencia C. F.;Marco Camus-Valencia C. F.;Pablo Gozálbez-Valencia C. F.;Hugo González Sotos-Valencia C. F.;Nico González-Valencia C. F.;Samuel Lino-Valencia C. F.;Justin Kluivert-Valencia C. F.;Antonio Latorre-Valencia C. F.;Eray Cömert-Valencia C. F.;Edinson Cavani-Valencia C. F.;Yunus Musah-Valencia C. F.;Ilaix Moriba-Valencia C. F.;Samu Castillejo-Valencia C. F.;Marcos André-Valencia C. F.
2024-05-12;Valencia C. F.;1;3;3;52;42;Rayo Vallecano;1;2;13;12;5;1;0.51;0.49;373;0.74;14;21;1;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0408333333333333;0.0714285714285714;276;0.0507246376811594;541.1764705882352;0.4615384615384615;11.76470588235294;1;0.02;3;-1;-7;0.03485254691689;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-29;Valencia C. F.;1;1;0;52;10;Barcelona;1;1;5;27;3;13;0.19;0.81;185;0.58;5;12;0;1;1;0;1;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;15;0.03;0.2;107;0.0467289719626168;563.1578947368421;0.2;5.2631578947368425;-22;-0.6200000000000001;-14;0;-7;0.027027027027027;0.4;0.095;0.5;2;0;2;0;0;1;1;0;0.4;0.6666666666666666;0.0108108108108108;2.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-15;Valencia C. F.;1;1;1;52;41;Osasuna;2;0;4;13;3;2;0.35;0.65;335;0.66;10;10;2;0;0;0;1;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;4;0.05;0.2;221;0.0452488687782805;631.4285714285714;0.25;2.857142857142857;-9;-0.3;-3;2;0;0.0119402985074626;0.25;0.35;1.0;1;0;1;1;0;0;1;0;0.25;0.3333333333333333;0.0029850746268656;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-04;Valencia C. F.;1;1;1;52;119;Granada;1;3;6;13;2;3;0.42;0.58;320;0.66;15;20;1;3;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0446153846153846;0.0666666666666666;211;0.0710900473933649;502.3809523809524;0.6666666666666666;9.523809523809524;-7;-0.1599999999999999;-1;-2;-5;0.01875;0.1666666666666666;0.42;4.0;0;1;1;1;0;0;1;0;0.1666666666666666;0.5;0.003125;6.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Valencia C. F.;1;1;4;52;40;R.C.D. Mallorca;0;2;14;11;5;3;0.53;0.47;484;0.79;8;11;0;2;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0427272727272727;0.0;382;0.0209424083769633;720.754716981132;0.2142857142857142;5.660377358490566;3;0.06;0;-2;-3;0.0289256198347107;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Valencia C. F.;1;1;1;52;37;Villarreal;1;5;14;13;7;7;0.47;0.53;418;0.74;12;12;1;5;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0407692307692307;0.0833333333333333;309;0.0388349514563106;657.4468085106383;0.1428571428571428;4.25531914893617;1;-0.06;-3;-4;0;0.0334928229665071;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Valencia C. F.;1;1;28;52;12;Real Madrid;2;4;12;10;5;5;0.29;0.71;297;0.76;19;11;2;3;0;1;2;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.071;0.1052631578947368;226;0.084070796460177;779.3103448275863;0.1666666666666666;6.896551724137932;2;-0.42;0;-2;8;0.0404040404040404;0.1666666666666666;0.145;1.0;2;0;2;0;1;0;0;1;0.1666666666666666;0.4;0.0067340067340067;6.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Valencia C. F.;1;1;2;52;43;Sevilla;0;1;14;1;4;1;0.54;0.46;567;0.86;5;8;0;1;0;0;7;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.46;0.0;488;0.0102459016393442;903.7037037037036;0.5;12.962962962962962;13;0.08;5;-1;-3;0.0246913580246913;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Valencia C. F.;1;1;5;52;50;U. D. Las Palmas;0;2;7;8;1;3;0.27;0.73;263;0.63;9;9;0;2;0;0;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.09125;0.0;166;0.0542168674698795;614.8148148148148;0.0;0.0;-1;-0.4599999999999999;-5;-2;0;0.026615969581749;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Valencia C. F.;1;1;3;52;126;Almería;4;6;7;15;2;5;0.48;0.52;370;0.74;17;16;4;5;0;1;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.0346666666666666;0.2352941176470588;274;0.0620437956204379;570.8333333333334;0.0;0.0;-8;-0.04;-6;-2;1;0.0189189189189189;0.2857142857142857;0.24;0.0;2;0;2;1;0;0;0;1;0.2857142857142857;1.0;0.0054054054054054;3.5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Valencia C. F.;1;3;2;52;27;Atlético Madrid;0;2;10;12;3;8;0.45;0.55;503;0.85;9;9;0;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0458333333333333;0.0;428;0.0210280373831775;951.1111111111112;0.6;13.333333333333332;-2;-0.1;3;-2;0;0.0198807157057654;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Valencia C. F.;1;1;3;52;38;Athletic;0;3;6;6;1;3;0.39;0.61;369;0.74;11;14;0;3;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.1016666666666666;0.0;273;0.0402930402930402;700.0;0.6666666666666666;10.256410256410255;0;-0.2199999999999999;2;-3;-3;0.016260162601626;0.1666666666666666;0.39;4.0;0;1;1;1;0;0;0;1;0.1666666666666666;1.0;0.002710027100271;6.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-17;Valencia C. F.;19;1;3;52;44;Celta de Vigo;1;2;20;15;5;6;0.64;0.36;535;0.81;12;12;1;2;0;0;13;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;4;0.024;0.0833333333333333;433;0.0277136258660508;676.5625;0.65;20.3125;5;0.28;9;-1;0;0.0373831775700934;0.05;0.64;13.0;1;0;1;0;0;1;0;1;0.05;0.2;0.0018691588785046;20.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Valencia C. F.;1;1;5;52;130;Cádiz;2;4;9;10;5;2;0.42;0.58;283;0.6;15;15;2;4;0;0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0579999999999999;0.1333333333333333;170;0.088235294117647;404.7619047619048;0.1111111111111111;2.380952380952381;-1;-0.1599999999999999;-2;-2;0;0.0318021201413427;0.4444444444444444;0.105;0.25;1;3;4;1;0;0;1;0;0.4444444444444444;0.8;0.0141342756183745;2.25;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Valencia C. F.;19;3;2;52;135;Cartagena;2;4;17;8;4;3;0.7;0.3;844;0.85;18;9;2;3;0;1;4;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;5;0.0375;0.1111111111111111;717;0.0251046025104602;1024.2857142857144;0.2352941176470588;5.714285714285714;9;0.3999999999999999;-1;-2;9;0.0201421800947867;0.1176470588235294;0.35;2.0;0;2;2;1;0;0;1;0;0.1176470588235294;0.5;0.0023696682464454;8.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Valencia C. F.;1;1;1;52;42;Rayo Vallecano;6;1;8;7;3;1;0.4;0.6;329;0.69;18;16;5;1;1;0;1;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;7;0.0857142857142857;0.3333333333333333;227;0.079295154185022;567.5;0.125;2.5;1;-0.1999999999999999;-6;5;2;0.0243161094224924;0.125;0.4;1.0;0;1;1;1;0;0;1;0;0.125;0.3333333333333333;0.0030395136778115;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Valencia C. F.;1;1;0;52;10;Barcelona;1;2;11;16;4;8;0.36;0.64;303;0.72;9;11;1;2;0;0;4;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;6;0.04;0.1111111111111111;218;0.0412844036697247;605.5555555555555;0.3636363636363636;11.11111111111111;-5;-0.28;-2;-1;-2;0.0363036303630363;0.0909090909090909;0.36;4.0;0;1;1;0;1;0;0;1;0.0909090909090909;0.25;0.0033003300330033;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-08;Valencia C. F.;1;1;1;52;48;Getafe;4;3;3;8;0;6;0.32;0.68;289;0.56;15;15;2;2;2;1;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.085;0.2666666666666666;162;0.0925925925925925;506.25;0.0;0.0;-5;-0.36;-7;1;0;0.0103806228373702;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-05;Valencia C. F.;19;3;30;52;271;Arosa;2;5;9;10;4;4;0.61;0.39;467;0.73;9;17;2;5;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.039;0.2222222222222222;341;0.0263929618768328;559.016393442623;0.3333333333333333;4.918032786885246;-1;0.2199999999999999;-2;-3;-8;0.019271948608137;0.1111111111111111;0.61;3.0;1;0;1;1;0;0;1;0;0.1111111111111111;0.25;0.0021413276231263;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Valencia C. F.;1;1;17;52;24;Girona;3;3;9;9;3;5;0.24;0.76;217;0.68;7;6;3;3;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0844444444444444;0.4285714285714285;148;0.0472972972972973;616.6666666666667;0.2222222222222222;8.333333333333334;0;-0.52;-1;0;1;0.0414746543778801;0.1111111111111111;0.24;2.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.0046082949308755;9.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Valencia C. F.;1;1;1;52;44;Celta de Vigo;3;2;8;13;0;1;0.55;0.45;471;0.8;13;7;3;2;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.0346153846153846;0.2307692307692307;377;0.0344827586206896;685.4545454545454;0.625;9.09090909090909;-5;0.1;-2;1;6;0.0169851380042462;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Valencia C. F.;1;3;1;52;12;Real Madrid;3;1;10;16;4;7;0.44;0.56;420;0.86;26;7;3;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.035;0.1153846153846153;361;0.0720221606648199;820.4545454545455;0.4;9.090909090909092;-6;-0.12;0;2;19;0.0238095238095238;0.1;0.44;4.0;0;1;1;0;0;1;1;0;0.1;0.25;0.0023809523809523;10.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Valencia C. F.;1;1;3;52;119;Granada;3;5;11;6;2;1;0.52;0.48;401;0.75;20;15;3;5;0;0;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.08;0.15;301;0.0664451827242525;578.8461538461538;0.0;0.0;5;0.04;-4;-2;5;0.027431421446384;0.0909090909090909;0.52;0.0;1;0;1;1;0;0;0;1;0.0909090909090909;0.5;0.0024937655860349;11.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-02;Valencia C. F.;19;0;8;52;-1;UD Logroñés;3;1;14;12;4;2;0.52;0.48;452;0.8;17;14;3;1;0;0;5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.04;0.1764705882352941;362;0.0469613259668508;696.1538461538461;0.3571428571428571;9.615384615384617;2;0.04;-1;2;3;0.0309734513274336;0.1428571428571428;0.26;2.5;1;1;2;1;0;0;1;0;0.1428571428571428;0.5;0.0044247787610619;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Valencia C. F.;1;1;3;52;38;Athletic;1;3;11;12;5;7;0.42;0.58;381;0.72;9;11;1;3;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;10;0.0483333333333333;0.1111111111111111;274;0.0328467153284671;652.3809523809524;0.3636363636363636;9.523809523809524;-1;-0.1599999999999999;-6;-2;-2;0.0288713910761154;0.1818181818181818;0.21;2.0;0;2;2;0;1;0;1;0;0.1818181818181818;0.4;0.0052493438320209;5.5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-23;Valencia C. F.;1;3;1;52;130;Cádiz;0;4;12;5;4;4;0.62;0.38;549;0.87;16;16;0;3;0;1;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.076;0.0;478;0.0334728033472803;770.9677419354839;0.3333333333333333;6.451612903225807;7;0.24;-1;-4;0;0.0218579234972677;0.1666666666666666;0.31;2.0;2;0;2;1;0;0;0;1;0.1666666666666666;0.5;0.0036429872495446;6.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Valencia C. F.;1;1;1;52;40;R.C.D. Mallorca;1;2;11;9;3;5;0.52;0.48;463;0.8;11;17;1;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0533333333333333;0.0909090909090909;370;0.0297297297297297;711.5384615384615;0.5454545454545454;11.538461538461538;2;0.04;3;-1;-6;0.0237580993520518;0.0909090909090909;0.52;6.0;1;0;1;0;1;0;1;0;0.0909090909090909;0.3333333333333333;0.0021598272138228;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Valencia C. F.;1;3;3;52;39;Betis;2;2;9;15;2;7;0.44;0.56;399;0.79;10;11;2;2;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0373333333333333;0.2;315;0.0317460317460317;715.9090909090909;0.3333333333333333;6.818181818181818;-6;-0.12;-2;0;-1;0.0225563909774436;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Valencia C. F.;1;3;0;52;46;Real Sociedad;3;7;9;2;2;1;0.37;0.63;355;0.72;14;17;2;7;1;0;0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.315;0.2142857142857142;256;0.0546875;691.8918918918919;0.0;0.0;7;-0.26;-2;-4;-3;0.0253521126760563;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Valencia C. F.;1;3;3;52;126;Almería;2;4;7;17;5;10;0.38;0.62;350;0.72;10;12;2;4;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;7;0.0364705882352941;0.2;252;0.0396825396825396;663.1578947368421;0.4285714285714285;7.894736842105263;-10;-0.24;-4;-2;-2;0.02;0.2857142857142857;0.19;1.5;1;1;2;0;1;0;1;0;0.2857142857142857;0.4;0.0057142857142857;3.5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
